date,open,high,low,close,adjclose,volume
"Apr 5, 2021",403.46,406.94,403.38,406.36,380.57,91684800
"Apr 1, 2021",398.40,400.67,398.18,400.61,375.18,99682900
"Mar 31, 2021",395.34,398.00,395.31,396.33,371.18,112734200
"Mar 30, 2021",394.42,395.45,393.02,394.73,369.68,76262200
"Mar 29, 2021",394.40,396.75,392.81,395.78,370.66,108107600
"Mar 26, 2021",390.93,396.41,390.29,395.98,370.85,114409100
"Mar 25, 2021",385.98,390.55,383.90,389.70,364.97,116128600
"Mar 24, 2021",391.00,392.75,387.47,387.52,362.93,97588600
"Mar 23, 2021",391.91,393.46,388.66,389.50,364.78,90686600
"Mar 22, 2021",390.03,394.07,389.97,392.59,367.67,73778600
"Mar 19, 2021",389.88,391.57,387.15,389.48,364.76,113624500
"Mar 18, 2021",394.48,396.72,390.75,391.48,365.44,115349100
"Mar 17, 2021",394.53,398.12,393.30,397.26,370.83,97959300
"Mar 16, 2021",397.07,397.83,395.08,395.91,369.57,73722500
"Mar 15, 2021",394.33,396.69,392.03,396.41,370.04,73427200
"Mar 12, 2021",392.07,394.21,391.20,394.06,367.85,64653600
"Mar 11, 2021",392.23,395.65,391.74,393.53,367.35,86245000
"Mar 10, 2021",389.69,391.40,388.17,389.58,363.66,109899400
"Mar 9, 2021",385.85,389.91,385.31,387.17,361.41,113633600
"Mar 8, 2021",384.66,387.68,381.42,381.72,356.33,123149200
"Mar 5, 2021",380.46,384.76,372.64,383.63,358.11,152039600
"Mar 4, 2021",381.22,384.00,371.88,376.70,351.64,183433000
"Mar 3, 2021",385.79,386.83,381.31,381.42,356.05,119940200
"Mar 2, 2021",389.82,390.07,386.00,386.54,360.83,79595300
"Mar 1, 2021",385.59,390.92,380.57,389.58,363.66,105348800
"Feb 26, 2021",384.35,385.58,378.23,380.36,355.06,152701600
"Feb 25, 2021",390.41,391.88,380.78,382.33,356.90,146670500
"Feb 24, 2021",386.33,392.23,385.27,391.77,365.71,72433900
"Feb 23, 2021",384.66,388.95,380.20,387.50,361.72,107284100
"Feb 22, 2021",387.06,389.62,386.74,387.03,361.28,67414200
"Feb 19, 2021",392.07,392.38,389.55,390.03,364.08,83241000
"Feb 18, 2021",389.59,391.52,387.74,390.72,364.73,59712800
"Feb 17, 2021",390.42,392.66,389.33,392.39,366.29,52290600
"Feb 16, 2021",393.96,394.17,391.53,392.30,366.20,50972400
"Feb 12, 2021",389.85,392.90,389.77,392.64,366.52,50593300
"Feb 11, 2021",391.24,391.69,388.10,390.71,364.72,42913300
"Feb 10, 2021",392.12,392.28,387.50,390.08,364.13,59154400
"Feb 9, 2021",389.61,390.89,389.17,390.25,364.29,35551100
"Feb 8, 2021",389.27,390.56,388.35,390.51,364.53,38365200
"Feb 5, 2021",388.20,388.47,386.14,387.71,361.92,48669800
"Feb 4, 2021",382.96,386.24,381.97,386.19,360.50,47142600
"Feb 3, 2021",382.44,383.70,380.48,381.85,356.45,52427100
"Feb 2, 2021",379.65,383.22,376.32,381.55,356.17,64450700
"Feb 1, 2021",373.72,377.34,370.38,376.23,351.20,75817600
"Jan 29, 2021",375.63,376.67,368.27,370.07,345.45,126765100
"Jan 28, 2021",376.36,381.93,375.89,377.63,352.51,94198100
"Jan 27, 2021",380.22,380.32,372.01,374.41,349.50,123351100
"Jan 26, 2021",385.41,385.85,383.54,383.79,358.26,42665300
"Jan 25, 2021",383.67,384.77,378.46,384.39,358.82,70402000
"Jan 22, 2021",382.25,384.13,381.84,382.88,357.41,52860500
"Jan 21, 2021",384.49,384.95,383.25,384.24,358.68,47840100
"Jan 20, 2021",381.11,384.79,380.69,383.89,358.35,61836100
"Jan 19, 2021",378.34,379.23,376.75,378.65,353.46,51233300
